Customer_ID,Account_Balance,Transaction_Amount,Reported_Amount,Currency,Country,Transaction_Date,Risk_Score
4254,22582,10853,10853,GBP,JP,05-03-2025,1
4255,69333,11462,11462,INR,UK,26-02-2025,1
4256,56570,26141,24370,CAD,CA,06-03-2025,3
4257,23439,38562,38562,GBP,CA,27-02-2025,1
4258,-4508,450,450,USD,IN,07-03-2025,4
4259,37840,1734,1626,INR,CA,14-03-2025,3
4260,37877,49188,46026,JPY,DE,09-03-2025,3
4261,27752,35074,35074,GBP,JP,24-02-2025,1
4262,37949,24544,24544,CAD,CA,25-02-2025,1
4263,2124,14076,13003,AUD,UK,14-03-2025,3
4264,50824,42744,42744,AUD,CA,17-03-2025,1
4265,42350,44090,44090,CAD,JP,15-03-2025,1
4266,-83,8,8,GBP,DE,17-03-2025,4
4267,10246,38908,38908,CAD,IN,08-03-2025,1
4268,25222,10190,10190,USD,US,22-02-2025,3
4269,10562,22080,22080,INR,DE,19-03-2025,1
4270,-531,53,53,JPY,US,05-03-2025,4
4271,64278,45015,41344,GBP,CA,10-03-2025,3
4272,59035,45736,45736,USD,DE,25-02-2025,1
4273,48862,47889,47889,USD,DE,02-03-2025,1
4274,-10000,1000,1000,INR,AU,09-03-2025,4
4275,93291,31758,31758,JPY,AU,21-03-2025,1
4276,38534,27004,27004,INR,US,24-02-2025,1
4277,22719,8688,8688,GBP,IN,05-03-2025,1
4278,56856,38030,38030,AUD,DE,23-02-2025,1
4279,23024,22538,22538,JPY,JP,05-03-2025,1
4280,-10000,1000,1000,CAD,AU,27-02-2025,4
4281,36613,44051,44051,AUD,AU,13-03-2025,1
4282,66163,2031,2031,CAD,DE,17-03-2025,1
4283,40826,37719,37719,INR,JP,16-03-2025,1
4284,-10000,1000,1000,CAD,DE,03-03-2025,4
4285,57595,30822,30822,JPY,IN,21-03-2025,1
4286,36921,18758,18758,CAD,CA,12-03-2025,1
4287,39360,2606,2606,USD,DE,01-03-2025,1
4288,-10000,1000,941,AUD,DE,22-02-2025,6
4289,7394,46199,41843,AUD,JP,26-02-2025,3
4290,-10000,1000,1000,USD,DE,19-03-2025,4
4291,59432,13473,13473,EUR,IN,23-02-2025,1
4292,44016,49502,49502,USD,US,08-03-2025,1
4293,4644,11774,11774,INR,CA,28-02-2025,1
4294,415,12296,12296,USD,CA,21-02-2025,1
4295,15945,6604,6604,AUD,IN,10-03-2025,1
4296,37504,29161,29161,AUD,IN,01-03-2025,1
4297,58890,655,621,GBP,JP,03-03-2025,3
4298,-5370,537,537,USD,AU,06-03-2025,4
4299,40039,17468,17468,AUD,US,09-03-2025,1
4300,14088,18840,18840,AUD,UK,20-02-2025,1
4301,-10000,1000,930,AUD,DE,21-02-2025,6
4302,8162,35575,35575,INR,US,09-03-2025,1
4303,41523,11349,11349,GBP,JP,07-03-2025,1
4304,-1948,194,194,AUD,AU,03-03-2025,4
4305,39642,42715,42715,EUR,DE,25-02-2025,1
4306,52094,37538,37538,USD,JP,22-02-2025,1
4307,68364,48047,48047,EUR,DE,08-03-2025,1
4308,-10000,1000,1000,INR,JP,03-03-2025,4
4309,69137,22091,22091,CAD,JP,13-03-2025,1
4310,28357,33118,33118,JPY,JP,02-03-2025,1
4311,-10000,1000,902,AUD,DE,16-03-2025,6
4312,18560,18375,18375,INR,UK,09-03-2025,1
4313,16612,21540,21540,USD,AU,25-02-2025,1
4314,7934,18758,18758,CAD,US,20-03-2025,1
4315,-10000,1000,1000,CAD,DE,15-03-2025,4
4316,35688,42996,42996,CAD,UK,22-02-2025,1
4317,24993,32047,32047,EUR,CA,05-03-2025,1
4318,7523,31578,29142,INR,US,10-03-2025,3
4319,-6932,693,693,EUR,DE,15-03-2025,4
4320,-10000,1000,1000,GBP,CA,01-03-2025,4
4321,82407,38688,38688,CAD,US,12-03-2025,1
4322,17656,21827,21827,AUD,UK,28-02-2025,1
4323,55513,10293,9392,EUR,CA,25-02-2025,3
4324,67013,7249,6561,CAD,JP,19-03-2025,3
4325,64244,49095,49095,INR,AU,15-03-2025,1
4326,51130,22881,22881,GBP,IN,07-03-2025,1
4327,35188,40466,40466,INR,US,18-03-2025,1
4328,-10000,1000,925,JPY,DE,05-03-2025,6
4329,83450,42964,42964,USD,IN,09-03-2025,1
4330,-10000,1000,1000,AUD,US,28-02-2025,4
4331,80457,11181,11181,INR,US,02-03-2025,1
4332,16656,27473,27473,GBP,IN,21-03-2025,1
4333,62418,25805,25805,AUD,JP,01-03-2025,1
4334,57616,39735,36643,JPY,DE,10-03-2025,3
4335,40079,6458,6458,USD,DE,09-03-2025,1
4336,39871,42123,42123,INR,CA,21-03-2025,1
4337,20798,31317,29732,AUD,JP,21-03-2025,3
4338,28814,23765,23765,AUD,UK,11-03-2025,1
4339,28552,12124,11219,INR,US,01-03-2025,3
4340,33002,30715,30715,EUR,UK,02-03-2025,1
4341,22436,3043,3043,CAD,AU,22-02-2025,1
4342,-10000,1000,1000,GBP,IN,23-02-2025,4
4343,12249,7202,7202,EUR,DE,12-03-2025,1
4344,42417,34802,34802,JPY,IN,28-02-2025,1
4345,22427,18695,17483,CAD,US,06-03-2025,3
4346,27529,6022,6022,INR,DE,19-03-2025,1
4347,5513,18873,18873,EUR,CA,02-03-2025,1
4348,47638,47878,47878,CAD,IN,09-03-2025,1
4349,49469,42818,42818,INR,DE,03-03-2025,1
4350,-10000,1000,1000,INR,DE,21-02-2025,4
4351,-10000,1000,1000,AUD,CA,04-03-2025,4
4352,20703,45564,45564,CAD,DE,02-03-2025,1
4353,45109,20609,20609,CAD,UK,04-03-2025,1
4354,37873,4779,4779,INR,AU,09-03-2025,1
4355,22216,38587,38587,AUD,IN,08-03-2025,1
4356,56907,35805,35805,CAD,JP,24-02-2025,1
4357,48809,44768,44768,CAD,DE,21-03-2025,1
4358,20095,19517,19517,EUR,US,06-03-2025,1
4359,22181,36443,36443,EUR,AU,01-03-2025,1
4360,-10000,1000,900,AUD,UK,23-02-2025,9
4361,30765,36222,36222,AUD,UK,28-02-2025,1
4362,47234,11457,10831,USD,AU,07-03-2025,3
4363,1422,42502,42502,CAD,JP,01-03-2025,1
4364,28555,45367,45367,EUR,CA,11-03-2025,1
4365,39192,19504,19504,AUD,JP,20-02-2025,1
4366,58282,27184,27184,JPY,UK,12-03-2025,1
4367,16188,3010,3010,GBP,UK,07-03-2025,1
4368,-3568,356,356,USD,DE,02-03-2025,4
4369,15148,15022,15022,INR,DE,16-03-2025,1
4370,37592,8189,8189,EUR,UK,21-03-2025,1
4371,35607,13155,13155,CAD,DE,04-03-2025,1
4372,-10000,1000,1000,GBP,JP,21-02-2025,4
4373,15106,15861,15861,GBP,IN,15-03-2025,1
4374,-9363,936,936,GBP,UK,16-03-2025,4
4375,28339,15618,15618,INR,IN,08-03-2025,1
4376,39952,10,10,AUD,JP,22-02-2025,1
4377,63589,31140,29234,USD,UK,23-02-2025,3
4378,72119,14902,14902,GBP,DE,09-03-2025,1
4379,44900,8600,8600,USD,AU,20-03-2025,1
4380,12416,4985,4985,JPY,UK,12-03-2025,1
4381,8919,4076,4076,USD,JP,10-03-2025,1
4382,43713,48959,48959,GBP,IN,01-03-2025,1
4383,54497,16330,16330,AUD,DE,16-03-2025,1
4384,-10000,1000,1000,GBP,US,27-02-2025,4
4385,112335,45006,45006,JPY,CA,14-03-2025,1
4386,42430,36528,36528,USD,US,01-03-2025,1
4387,27527,15745,15745,USD,JP,23-02-2025,3
4388,43711,46151,46151,USD,JP,04-03-2025,1
4389,-10000,1000,1000,EUR,DE,21-03-2025,4
4390,11414,14208,14208,CAD,AU,28-02-2025,1
4391,-497,49,49,JPY,IN,16-03-2025,4
4392,-10000,1000,1000,EUR,UK,12-03-2025,4
4393,-10000,1000,906,EUR,US,15-03-2025,6
4394,89993,19799,19799,CAD,US,05-03-2025,1
4395,19458,39051,39051,JPY,JP,15-03-2025,1
4396,58203,48140,48140,EUR,JP,22-02-2025,1
4397,6986,28572,28572,CAD,IN,02-03-2025,1
4398,1612,45011,45011,CAD,CA,20-03-2025,1
4399,80369,47947,47947,EUR,CA,12-03-2025,1
4400,20618,6454,6454,AUD,DE,18-03-2025,3
4401,19176,19863,19863,INR,AU,13-03-2025,1
4402,36570,12022,12022,JPY,US,14-03-2025,1
4403,49773,7180,7180,GBP,IN,05-03-2025,3
4404,8084,38333,38333,GBP,DE,22-02-2025,1
4405,-10000,1000,925,USD,US,10-03-2025,6
4406,68461,9632,9632,USD,UK,19-03-2025,1
4407,42525,45462,41155,CAD,IN,21-03-2025,3
4408,-4335,433,433,GBP,US,01-03-2025,4
4409,21399,24495,24495,USD,DE,14-03-2025,1
4410,74433,10,10,EUR,US,04-03-2025,1
4411,83536,20917,20917,CAD,UK,10-03-2025,1
4412,15334,23571,23571,AUD,JP,26-02-2025,1
4413,80603,49900,49900,USD,JP,13-03-2025,1
4414,27199,12200,12200,GBP,AU,23-02-2025,1
4415,960,11690,11690,AUD,IN,16-03-2025,1
4416,8320,23457,23457,USD,DE,14-03-2025,1
4417,90568,13078,13078,USD,UK,25-02-2025,1
4418,47865,13035,12069,CAD,DE,26-02-2025,3
4419,-6677,667,667,EUR,CA,12-03-2025,4
4420,63971,45789,45789,AUD,IN,17-03-2025,1
4421,65371,48199,48199,EUR,UK,14-03-2025,1
4422,12354,4812,4812,INR,US,25-02-2025,1
4423,43848,10,10,GBP,CA,12-03-2025,1
4424,77795,1576,1420,CAD,JP,19-03-2025,3
4425,-10000,1000,1000,EUR,CA,27-02-2025,4
4426,-10000,1000,1000,EUR,US,25-02-2025,4
4427,3121,4372,4372,EUR,CA,04-03-2025,1
4428,-10000,1000,935,EUR,AU,28-02-2025,6
4429,-10000,1000,902,GBP,US,15-03-2025,6
4430,67965,3546,3202,USD,DE,13-03-2025,3
4431,-3030,303,303,USD,AU,15-03-2025,4
4432,24757,16763,16763,JPY,DE,28-02-2025,1
4433,53060,25298,25298,USD,AU,28-02-2025,1
4434,69488,27056,27056,USD,IN,14-03-2025,1
4435,39616,23441,23441,JPY,CA,25-02-2025,1
4436,-10000,1000,1000,INR,US,06-03-2025,4
4437,25317,9139,9139,INR,US,11-03-2025,1
4438,54583,15108,15108,AUD,US,25-02-2025,1
4439,33150,37594,37594,AUD,AU,28-02-2025,1
4440,46733,30325,30325,JPY,JP,07-03-2025,1
4441,3158,20536,20536,JPY,UK,23-02-2025,1
4442,30551,12345,12345,GBP,JP,08-03-2025,1
4443,50770,45452,45452,CAD,US,05-03-2025,1
4444,78055,9526,9526,CAD,IN,07-03-2025,1
4445,4398,46267,46267,JPY,UK,18-03-2025,1
4446,3613,15660,15660,USD,AU,09-03-2025,1
4447,83681,34861,34861,INR,UK,26-02-2025,1
4448,15129,8142,8142,GBP,US,21-02-2025,1
4449,35128,16803,16803,USD,IN,18-03-2025,1
4450,36546,48867,48867,USD,JP,01-03-2025,1
4451,27011,18568,18568,JPY,DE,23-02-2025,1
4452,96517,4669,4669,INR,JP,24-02-2025,1
4453,18996,25889,25889,AUD,UK,03-03-2025,1
4454,55407,3343,3343,JPY,IN,04-03-2025,1
4455,12275,4133,4133,INR,US,03-03-2025,1
4456,27527,34870,32527,GBP,JP,11-03-2025,5
4457,-2138,213,213,USD,UK,21-02-2025,6
4458,49251,42544,39030,EUR,DE,12-03-2025,3
4459,-10000,1000,1000,EUR,US,14-03-2025,4
4460,16696,17044,17044,GBP,CA,02-03-2025,1
4461,47052,24443,22930,EUR,US,18-03-2025,3
4462,-10000,1000,1000,INR,DE,10-03-2025,6
4463,13857,46779,46779,GBP,CA,18-03-2025,1
4464,141474,40453,37279,EUR,JP,11-03-2025,3
4465,-10000,1000,1000,EUR,AU,14-03-2025,4
4466,36900,9004,9004,USD,UK,03-03-2025,1
4467,-10000,1000,1000,INR,JP,21-03-2025,4
4468,-10000,1000,1000,EUR,DE,01-03-2025,4
4469,42452,39166,39166,AUD,DE,05-03-2025,1
4470,19214,45856,45856,USD,AU,28-02-2025,1
4471,-1865,186,186,USD,IN,01-03-2025,4
4472,10520,47785,47785,EUR,DE,16-03-2025,1
4473,66750,20587,20587,JPY,AU,01-03-2025,1
4474,18972,35519,32971,AUD,US,03-03-2025,3
4475,47753,1147,1147,AUD,DE,06-03-2025,1
4476,-10000,1000,1000,EUR,UK,22-02-2025,4
4477,7724,26849,26849,USD,US,24-02-2025,1
4478,11946,3925,3702,USD,AU,11-03-2025,3
4479,732,43851,43851,USD,AU,24-02-2025,1
4480,22601,1416,1416,JPY,IN,25-02-2025,1
4481,16236,43475,43475,GBP,US,06-03-2025,1
4482,53192,43158,43158,JPY,IN,10-03-2025,1
4483,66682,2792,2792,JPY,JP,21-03-2025,1
4484,4981,13879,13879,JPY,DE,10-03-2025,1
4485,70044,48033,48033,CAD,CA,27-02-2025,1
4486,1144,12195,12195,AUD,IN,19-03-2025,1
4487,31496,7210,7210,EUR,US,04-03-2025,1
4488,-10000,1000,1000,GBP,DE,10-03-2025,4
4489,16995,17930,17930,JPY,IN,21-02-2025,1
4490,81750,44306,44306,JPY,US,11-03-2025,1
4491,32248,47300,47300,INR,JP,16-03-2025,1
4492,18012,25730,25730,JPY,AU,03-03-2025,1
4493,-10000,1000,1000,INR,US,14-03-2025,4
4494,24865,7092,7092,GBP,JP,10-03-2025,1
4495,30608,22051,22051,JPY,DE,27-02-2025,1
4496,10247,6704,6704,CAD,CA,14-03-2025,1
4497,15257,49983,49983,USD,JP,18-03-2025,1
4498,23430,42366,42366,EUR,IN,16-03-2025,1
4499,28281,45215,45215,USD,JP,16-03-2025,1
4500,20736,23914,23914,CAD,US,26-02-2025,1
4501,68968,44521,44521,AUD,IN,25-02-2025,1
4502,-9793,979,905,AUD,JP,23-02-2025,6
4503,82358,47000,44449,AUD,US,21-02-2025,3
4504,17740,12767,12767,CAD,CA,20-02-2025,1
4505,46289,31193,31193,JPY,DE,28-02-2025,1
4506,65230,4450,4450,JPY,AU,24-02-2025,1
4507,34008,42604,42604,INR,UK,01-03-2025,1
4508,26030,32290,32290,GBP,AU,24-02-2025,1
4509,32404,18039,18039,USD,CA,13-03-2025,1
4510,-10000,1000,1000,CAD,CA,18-03-2025,4
4511,-10000,1000,1000,JPY,AU,24-02-2025,4
4512,54153,7300,7300,EUR,US,21-02-2025,1
4513,15435,21950,21950,EUR,IN,10-03-2025,1
4514,-3258,325,325,USD,AU,07-03-2025,4
4515,35050,8603,8603,USD,AU,21-02-2025,1
4516,21570,12406,12406,CAD,CA,21-03-2025,1
4517,-10000,1000,1000,AUD,DE,13-03-2025,4
4518,60987,26522,26522,USD,CA,08-03-2025,1
4519,67531,23875,23875,CAD,DE,17-03-2025,1
4520,34687,20557,19232,INR,CA,27-02-2025,3
4521,33049,6078,5519,INR,CA,21-02-2025,3
4522,26789,18520,18520,CAD,DE,21-02-2025,1
4523,31455,49928,49928,AUD,CA,24-02-2025,1
4524,39641,35469,33251,INR,JP,23-02-2025,3
4525,10407,4283,4283,AUD,DE,16-03-2025,1
4526,55832,31806,31806,INR,AU,19-03-2025,1
4527,33254,47169,47169,CAD,DE,15-03-2025,1
4528,54783,28495,28495,EUR,DE,23-02-2025,1
4529,72205,44366,44366,EUR,JP,15-03-2025,1
4530,28474,14400,13060,JPY,US,07-03-2025,3
4531,39059,31147,31147,JPY,US,27-02-2025,1
4532,50173,40697,40697,CAD,IN,24-02-2025,1
4533,29692,35395,35395,AUD,DE,11-03-2025,1
4534,14891,15149,15149,USD,CA,03-03-2025,1
4535,33712,45846,45846,USD,IN,03-03-2025,1
4536,73608,2917,2917,GBP,US,21-02-2025,1
4537,-10000,1000,1000,AUD,DE,04-03-2025,4
4538,53831,10306,10306,EUR,DE,01-03-2025,1
4539,32730,20114,20114,GBP,US,08-03-2025,1
4540,8545,11043,11043,INR,DE,17-03-2025,1
4541,58120,30570,30570,CAD,JP,02-03-2025,1
4542,-10000,1000,1000,JPY,CA,24-02-2025,4
4543,12867,1902,1902,JPY,DE,13-03-2025,1
4544,74002,18595,18595,GBP,DE,04-03-2025,1
4545,-10000,1000,1000,CAD,IN,11-03-2025,4
4546,45065,42580,40146,GBP,CA,21-03-2025,3
4547,78530,22970,22970,EUR,CA,09-03-2025,1
4548,66575,43606,43606,INR,UK,24-02-2025,1
4549,41403,24125,24125,AUD,US,11-03-2025,1
4550,-7077,707,707,USD,CA,13-03-2025,4
4551,59080,10,10,USD,US,18-03-2025,1
4552,4764,9212,9212,GBP,AU,18-03-2025,1
4553,21635,48998,48998,GBP,US,12-03-2025,1
4554,25329,7837,7837,GBP,CA,07-03-2025,1
4555,-10000,1000,1000,USD,IN,22-02-2025,4
4556,73361,13280,13280,JPY,CA,26-02-2025,1
4557,23904,5381,5381,JPY,CA,27-02-2025,1
4558,24599,11346,11346,CAD,AU,11-03-2025,1
4559,5337,12265,12265,USD,DE,21-03-2025,1
4560,1890,10,10,JPY,UK,24-02-2025,1
4561,49202,6459,6459,EUR,IN,03-03-2025,1
4562,50134,49971,49971,AUD,UK,24-02-2025,1
4563,133278,31734,31734,GBP,JP,28-02-2025,1
4564,16063,34297,34297,AUD,AU,06-03-2025,1
4565,12059,19091,19091,INR,AU,28-02-2025,1
4566,66699,3065,3065,INR,CA,16-03-2025,1
4567,57216,40148,40148,JPY,JP,28-02-2025,1
4568,16843,8011,8011,USD,IN,26-02-2025,1
4569,39779,32997,32997,AUD,IN,27-02-2025,1
4570,82888,37575,37575,EUR,UK,22-02-2025,1
4571,-10000,1000,1000,AUD,IN,19-03-2025,4
4572,681,38449,38449,INR,DE,22-02-2025,1
4573,42491,27614,27614,INR,CA,18-03-2025,1
4574,3042,29494,27337,JPY,IN,19-03-2025,3
4575,4811,33771,33771,USD,IN,13-03-2025,1
4576,71002,32513,32513,INR,AU,01-03-2025,1
4577,41930,24109,24109,CAD,DE,25-02-2025,1
4578,25222,21947,21947,EUR,US,27-02-2025,1
4579,-565,56,56,GBP,US,06-03-2025,4
4580,40264,21452,21452,CAD,JP,05-03-2025,1
4581,69023,15920,15920,USD,IN,25-02-2025,1
4582,-10000,1000,933,AUD,CA,04-03-2025,6
4583,-10000,1000,1000,GBP,JP,09-03-2025,4
4584,51455,33301,33301,CAD,CA,12-03-2025,1
4585,7238,15344,14461,AUD,IN,04-03-2025,3
4586,-1688,168,168,GBP,DE,18-03-2025,4
4587,2876,19549,19549,USD,UK,16-03-2025,1
4588,54186,4269,4269,EUR,IN,16-03-2025,1
4589,53091,34479,34479,AUD,JP,24-02-2025,1
4590,41309,19384,19384,EUR,JP,25-02-2025,1
4591,11885,30476,30476,AUD,IN,25-02-2025,1
4592,-1929,192,192,CAD,CA,06-03-2025,4
4593,5643,47286,47286,JPY,JP,02-03-2025,1
4594,-4542,454,428,CAD,JP,01-03-2025,6
4595,13161,25335,25335,USD,DE,08-03-2025,1
4596,28466,44727,40394,USD,JP,19-03-2025,3
4597,53543,25937,25937,AUD,US,11-03-2025,1
4598,28528,11713,11713,JPY,US,01-03-2025,1
4599,21158,1930,1930,EUR,CA,27-02-2025,1
4600,87912,10309,10309,CAD,UK,09-03-2025,1
4601,-10000,1000,1000,AUD,US,20-03-2025,4
4602,50100,43037,43037,USD,US,24-02-2025,1
4603,45814,14455,14455,USD,DE,04-03-2025,1
4604,46272,21799,21799,AUD,IN,21-03-2025,1
4605,60352,40149,40149,GBP,DE,07-03-2025,1
4606,-10000,1000,1000,GBP,JP,20-02-2025,4
4607,61243,32125,32125,EUR,US,21-02-2025,1
4608,40877,25392,25392,CAD,JP,09-03-2025,1
4609,13040,21728,21728,GBP,AU,07-03-2025,1
4610,49665,45955,45955,GBP,CA,20-03-2025,1
4611,33533,12985,12985,EUR,CA,01-03-2025,1
4612,-6466,646,601,EUR,AU,25-02-2025,6
4613,-10000,1000,1000,JPY,AU,17-03-2025,4
4614,-10000,1000,1000,USD,IN,23-02-2025,4
4615,1679,4252,4252,USD,IN,25-02-2025,1
4616,41277,13476,13476,EUR,UK,04-03-2025,1
4617,-10000,1000,1000,EUR,UK,22-02-2025,4
4618,41827,39422,39422,INR,DE,23-02-2025,1
4619,38329,12938,12938,AUD,US,28-02-2025,1
4620,100614,7620,7620,AUD,AU,05-03-2025,1
4621,40060,41544,41544,AUD,JP,22-02-2025,1
4622,-10000,1000,1000,GBP,CA,05-03-2025,4
4623,68076,14493,14493,INR,UK,03-03-2025,1
4624,-5390,539,539,USD,IN,17-03-2025,4
4625,-7289,728,728,EUR,IN,27-02-2025,4
4626,20223,11097,11097,JPY,UK,06-03-2025,1
4627,46847,33948,33948,AUD,IN,06-03-2025,1
4628,17384,14128,14128,USD,US,24-02-2025,1
4629,27533,48742,48742,EUR,US,27-02-2025,1
4630,-5430,543,543,AUD,DE,20-02-2025,4
4631,-10000,1000,1000,USD,US,07-03-2025,4
4632,34370,17807,16064,INR,UK,05-03-2025,3
4633,-10000,1000,1000,CAD,UK,04-03-2025,4
4634,1715,33466,33466,EUR,US,21-03-2025,1
4635,15374,33901,33901,GBP,UK,05-03-2025,1
4636,35552,43549,43549,CAD,DE,18-03-2025,1
4637,17880,36210,36210,JPY,DE,07-03-2025,1
4638,15847,9890,9890,EUR,IN,23-02-2025,1
4639,-10000,1000,945,USD,DE,05-03-2025,6
4640,12393,13425,13425,AUD,JP,18-03-2025,1
4641,18264,5540,5540,CAD,US,11-03-2025,1
4642,42046,23764,23764,USD,CA,19-03-2025,1
4643,-1383,138,129,CAD,CA,27-02-2025,6
4644,-4736,473,473,AUD,AU,13-03-2025,4
4645,-10000,1000,1000,EUR,UK,11-03-2025,4
4646,32594,48824,48824,GBP,UK,23-02-2025,1
4647,14674,4176,4176,GBP,DE,20-02-2025,1
4648,22389,34454,34454,CAD,DE,21-02-2025,1
4649,10261,10,10,CAD,DE,12-03-2025,1
4650,11677,43617,43617,AUD,UK,16-03-2025,1
4651,5487,41337,41337,EUR,JP,17-03-2025,1
4652,45056,49899,47330,INR,UK,23-02-2025,3
4653,28648,37936,37936,AUD,DE,01-03-2025,1
4654,79575,93,93,JPY,JP,09-03-2025,1
4655,16346,5334,5334,CAD,DE,10-03-2025,1
4656,83439,4674,4674,JPY,JP,26-02-2025,1
4657,17027,48960,48960,GBP,AU,04-03-2025,1
4658,45392,17214,17214,USD,AU,25-02-2025,1
4659,5366,12263,11589,AUD,DE,05-03-2025,3
4660,44467,23406,21186,CAD,JP,02-03-2025,3
4661,-10000,1000,1000,GBP,US,13-03-2025,4
4662,-10000,1000,944,CAD,JP,01-03-2025,6
4663,-7789,778,778,AUD,CA,08-03-2025,4
4664,100460,49138,49138,INR,CA,11-03-2025,1
4665,64794,8057,8057,AUD,AU,21-02-2025,1
4666,36431,20911,20911,GBP,DE,01-03-2025,3
4667,12335,4419,4186,INR,IN,09-03-2025,3
4668,6411,4992,4992,INR,DE,18-03-2025,1
4669,5537,12183,12183,USD,CA,26-02-2025,1
4670,51275,48301,48301,EUR,CA,12-03-2025,1
4671,30406,39874,39874,USD,IN,21-02-2025,1
4672,59268,42561,42561,USD,CA,06-03-2025,1
4673,47195,19854,19854,AUD,UK,22-02-2025,1
4674,41946,31316,31316,EUR,JP,07-03-2025,1
4675,-817,81,81,EUR,JP,16-03-2025,4
4676,-916,91,83,EUR,DE,18-03-2025,6
4677,31844,31061,31061,USD,CA,27-02-2025,1
4678,40744,12058,12058,GBP,UK,23-02-2025,1
4679,20305,5288,5288,GBP,AU,10-03-2025,1
4680,-10000,1000,1000,CAD,DE,02-03-2025,6
4681,35152,2965,2965,USD,US,01-03-2025,1
4682,27527,10129,10129,EUR,US,07-03-2025,3
4683,-10000,1000,1000,USD,AU,25-02-2025,4
4684,16735,14208,14208,CAD,IN,05-03-2025,1
4685,-6611,661,661,GBP,AU,15-03-2025,4
4686,61324,40206,40206,EUR,JP,28-02-2025,1
4687,98445,977,977,USD,IN,08-03-2025,1
4688,74084,32012,32012,GBP,AU,09-03-2025,1
4689,-10000,1000,944,EUR,AU,21-03-2025,6
4690,39532,3060,3060,CAD,IN,16-03-2025,1
4691,46814,8185,8185,EUR,JP,11-03-2025,1
4692,89098,47923,47923,JPY,US,24-02-2025,1
4693,6530,32051,32051,EUR,IN,16-03-2025,1
4694,22737,20770,19013,GBP,JP,22-02-2025,3
4695,-10000,1000,1000,GBP,AU,12-03-2025,4
4696,27527,21588,19955,INR,US,25-02-2025,5
4697,29597,31393,29465,AUD,JP,12-03-2025,3
4698,79569,39538,39538,GBP,JP,06-03-2025,1
4699,28201,33377,33377,CAD,DE,23-02-2025,1
4700,28942,6279,6279,GBP,US,15-03-2025,1
4701,-10000,1000,1000,GBP,IN,20-02-2025,4
4702,32362,38320,38320,EUR,AU,21-03-2025,1
4703,7399,36165,33558,INR,JP,18-03-2025,3
4704,10946,35206,35206,AUD,DE,17-03-2025,1
4705,88157,55,55,INR,UK,03-03-2025,1
4706,11516,3511,3511,USD,CA,25-02-2025,1
4707,15021,33695,33695,CAD,AU,11-03-2025,1
4708,34983,29019,29019,USD,UK,26-02-2025,1
4709,-10000,1000,1000,INR,DE,01-03-2025,4
4710,-601,60,60,INR,US,18-03-2025,4
4711,-10000,1000,1000,EUR,UK,20-03-2025,4
4712,7527,47889,47889,CAD,IN,11-03-2025,1
4713,95217,43370,43370,GBP,CA,15-03-2025,1
4714,-10000,1000,934,AUD,CA,27-02-2025,6
4715,-10000,1000,1000,INR,DE,07-03-2025,4
4716,75510,47335,47335,AUD,JP,17-03-2025,1
4717,21492,25968,25968,AUD,DE,15-03-2025,1
4718,42879,49396,49396,JPY,IN,11-03-2025,1
4719,30641,41046,41046,EUR,DE,01-03-2025,1
4720,31720,36293,36293,USD,IN,03-03-2025,1
4721,14879,3486,3486,EUR,IN,09-03-2025,1
4722,-10000,1000,1000,INR,DE,20-02-2025,4
4723,26407,28674,28674,JPY,CA,27-02-2025,1
4724,66358,18194,18194,INR,DE,28-02-2025,1
4725,62941,47624,47624,CAD,DE,14-03-2025,1
4726,47918,21120,21120,AUD,JP,07-03-2025,1
4727,23441,25381,25381,USD,JP,04-03-2025,1
4728,32584,15312,15312,CAD,AU,19-03-2025,1
4729,57764,46587,46587,EUR,IN,04-03-2025,1
4730,-10000,1000,1000,USD,UK,09-03-2025,4
4731,91584,30899,30899,INR,CA,15-03-2025,1
4732,63141,15364,15364,INR,DE,19-03-2025,1
4733,93173,45866,45866,EUR,AU,19-03-2025,1
4734,38332,28983,28983,INR,UK,14-03-2025,1
4735,8456,35232,35232,CAD,US,21-02-2025,1
4736,43716,41546,38135,GBP,US,16-03-2025,3
4737,54145,36672,36672,EUR,DE,07-03-2025,1
4738,95940,18864,17291,USD,US,12-03-2025,5
4739,16711,11907,11907,JPY,UK,16-03-2025,1
4740,12430,24284,24284,AUD,US,01-03-2025,3
4741,64998,43420,43420,INR,DE,09-03-2025,1
4742,18825,5133,5133,JPY,IN,07-03-2025,1
4743,5701,6160,6160,USD,JP,06-03-2025,1
4744,8011,38310,38310,CAD,JP,27-02-2025,1
4745,-10000,1000,1000,JPY,JP,06-03-2025,4
4746,1827,38384,38384,EUR,IN,15-03-2025,1
4747,42238,29524,29524,CAD,CA,15-03-2025,1
4748,26992,45670,45670,AUD,US,22-02-2025,1
4749,43928,2833,2833,CAD,JP,28-02-2025,1
4750,74519,32054,32054,USD,UK,09-03-2025,1
4751,112431,41426,41426,USD,US,28-02-2025,1
4752,17456,49128,49128,EUR,IN,04-03-2025,1
4753,-10000,1000,948,JPY,AU,18-03-2025,6
4754,11515,5459,5116,GBP,JP,18-03-2025,3
4755,54746,47352,47352,EUR,US,02-03-2025,1
4756,115242,17236,17236,EUR,IN,08-03-2025,1
4757,32936,38673,38673,USD,DE,02-03-2025,1
4758,44263,22786,22786,AUD,AU,11-03-2025,1
4759,18997,30133,27754,CAD,JP,21-03-2025,3
